,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle
0,0,6,95,45.0,2500686.0,3799.0,1177.6249079999998,29.859043856091574,0.049971634580599035
1,0,25,72,22.0,2500687.0,3770.0,336.873196,28.800868042473997,0.22058976946053815
2,0,19,30,20.0,2500688.0,3766.0,2298.454135,23.021728866442675,0.26298426329303554
3,0,13,16,34.0,2500688.0,3766.0,2710.570528,25.640007800310826,0.14669917880239228
4,0,26,29,21.0,2500689.0,3804.0,2186.657124,29.365328194998945,0.22054230529983682
5,0,23,68,18.0,2500689.0,3771.0,2869.699171,25.80484450641003,0.2525174169483582
6,0,33,57,7.0,2500690.0,3785.0,1697.692417,33.31219746579322,0.21687435730942842
7,0,20,40,10.0,2500691.0,19830.0,2543.504415,21.02974084481309,0.328970153792355
8,0,27,45,5.0,2500691.0,19830.0,196.2346309999998,27.194898418637273,0.26573219989170394
9,0,27,63,13.0,2500691.0,3780.0,1868.4468290000004,28.291385614706115,0.24604066302913155
10,0,26,45,5.0,2500691.0,19830.0,2207.087522,26.202337681970285,0.27553227347025383
11,0,34,62,12.0,2500693.0,3767.0,791.0405109999999,34.8832337950483,0.20393152380428795
12,0,18,9,41.0,2500695.0,3774.0,428.61075200000005,32.159329905954195,0.12836215513096957
13,0,23,62,12.0,2500696.0,3799.0,932.968169,24.286621831782206,0.2841623987837269
14,0,17,72,22.0,2500699.0,3804.0,765.9469260000001,22.214634815814552,0.25361765397075897
15,0,30,60,10.0,2500699.0,3804.0,1009.209417,30.696090956341656,0.23215746625267764
16,0,23,55,5.0,2500699.0,19830.0,1462.1539519999997,23.228484668613234,0.30967982897895213
17,0,16,56,6.0,2500699.0,3804.0,2483.6620059999996,16.468454693747073,0.4264077102385023
18,0,30,40,10.0,2500700.0,3767.0,2174.695082,30.696090956341656,0.23215746625267764
19,0,29,13,37.0,2500700.0,3785.0,1540.6587609999997,37.67495852685176,0.1498489945421914
20,0,28,58,8.0,2500702.0,3775.0,1949.9880569999996,28.4787640181241,0.251515266897816
21,0,24,21,29.0,2500703.0,3766.0,724.753926,30.517576902499975,0.18910104045881845
22,1,22,68,18.0,2500703.0,3766.0,704.4568100000001,24.917664417035557,0.259128761080948
23,1,20,73,23.0,2500703.0,3774.0,2413.821231,24.97003203842558,0.23550521895054946
24,0,19,59,9.0,2500705.0,3787.0,3026.255586,19.88020372129018,0.34931183092181833
25,0,21,22,28.0,2500705.0,3780.0,2870.1309229999997,27.789206537790893,0.19986661442558984
26,0,25,53,3.0,2500706.0,3783.0,1238.9068379999999,25.075934678492047,0.2890369076561769
27,0,26,59,9.0,2500707.0,3772.0,2432.9657,26.65,0.26662107285583214
28,0,29,56,6.0,2500707.0,3766.0,1161.501002,29.261066282690383,0.24673826333092344
29,0,19,95,45.0,2500707.0,3766.0,1318.3091940000004,34.87925601270761,0.11508415706364201
30,1,28,40,10.0,2500707.0,3766.0,1714.9073479999997,28.74456470360962,0.24699973585009788
31,0,32,53,3.0,2500708.0,3799.0,1500.009598,32.05935900794026,0.22693558661845023
32,0,24,64,14.0,2500709.0,19830.0,917.696397,25.667294364618954,0.26575861820081975
33,0,25,23,27.0,2500709.0,19830.0,1277.031923,30.545089621737894,0.19643198207728954
34,0,27,28,22.0,2500709.0,19830.0,1658.5158970000002,30.553068585659283,0.21158885643301162
35,0,26,29,21.0,2500711.0,3775.0,2107.5660909999997,29.365328194998945,0.22054230529983682
36,0,23,20,30.0,2500712.0,3780.0,1100.398745,30.153772566629204,0.18576555926013558
37,0,22,32,18.0,2500713.0,3774.0,1616.136797,24.917664417035557,0.259128761080948
38,1,18,73,23.0,2500716.0,3789.0,866.3144,23.39877133526459,0.24186301381583936
